image_path,text_label
572615_1_jj_5_느린제주 _1_002.png, "the building where the hotel is located"
572615_1_jj_5_느린제주 _1_003.png, "a coffee shop with a counter and a table"
572615_1_jj_5_느린제주 _1_004.png, "a menu with korean words on it"
572615_1_jj_5_느린제주 _1_005.png, "a pizza and a bottle of beer on a table"
572616_1_jj_5_해사랑 _1_001.png, "the building where the guesthouse is located"
572616_1_jj_5_해사랑 _1_002.png, "the building where the hotel is located"
572616_1_jj_5_해사랑 _1_003.png, "a restaurant with tables and chairs in front of a mural"
572616_1_jj_5_해사랑 _1_004.png, "a large sign with prices and menu on the wall"
572616_1_jj_5_해사랑 _1_005.png, "a table with bowls of food and a bottle of kimchi"
572617_1_jj_5_탐궁 _2_001.png, "the building where the hostel is located"
572617_1_jj_5_탐궁 _2_002.png, "the building where the hostel is located"
572617_1_jj_5_탐궁 _2_003.png, "a man sitting at a table in a restaurant"
572617_1_jj_5_탐궁 _2_004.png, "a menu with prices on it in korean"
572617_1_jj_5_탐궁 _2_005.png, "a grill with meat and potatoes on it"
572618_1_jj_5_미쎄스올리브_1_001.png, "the building where the hotel is located"
572618_1_jj_5_미쎄스올리브_1_002.png, "a pizza shop with a red roof and palm trees"
572618_1_jj_5_미쎄스올리브_1_003.png, "a restaurant or other place to eat at the old manor house"
572618_1_jj_5_미쎄스올리브_1_004.png, "a menu with a price on it sitting on a table"
572618_1_jj_5_미쎄스올리브_1_005.png, "a pizza with cheese, spinach and tomatoes on a white plate"
572619_1_jj_5_동환식당_1_001.png, "the entrance to a building with a sign on the door"
572619_1_jj_5_동환식당_1_002.png, "the building where the hostel is located"
572619_1_jj_5_동환식당_1_003.png, "a restaurant or other place to eat at hotel la vista"
572619_1_jj_5_동환식당_1_004.png, "a white board with chinese writing on it"
572619_1_jj_5_동환식당_1_005.png, "a wok filled with food being cooked on a stove"
572620_1_jj_5_월드컵흑돼지 _2_001.png, "the building where the hotel is located"
572620_1_jj_5_월드컵흑돼지 _2_002.png, "the building where the hotel is located"
572620_1_jj_5_월드컵흑돼지 _2_003.png, "a restaurant with tables and chairs in the middle of the room"
572620_1_jj_5_월드컵흑돼지 _2_004.png, "a menu with korean food on it is shown"
572620_1_jj_5_월드컵흑돼지 _2_005.png, "a person is preparing food on a grill"
572621_1_jj_5_구삼화로 _1_001.png, "the building where the hotel is located"
572621_1_jj_5_구삼화로 _1_002.png, "a car parked in front of a building with a sign on it"
572621_1_jj_5_구삼화로 _1_003.png, "a table with food and a grill on it"
572621_1_jj_5_구삼화로 _1_004.png, "a menu with meat on it in korean"
572621_1_jj_5_구삼화로 _1_005.png, "a person holding tongs to cook meat on a grill"
572622_1_jj_5_소낭집 _1_001.png, "the building where the hotel is located"
572622_1_jj_5_소낭집 _1_002.png, "the building where the hotel is located"
572622_1_jj_5_소낭집 _1_003.png, "a restaurant with tables and chairs overlooking the ocean"
572622_1_jj_5_소낭집 _1_004.png, "a large sign with chinese characters on it"
572622_1_jj_5_소낭집 _1_005.png, "a table with a bowl of food and a plate of food"
572623_1_jj_5_복음이네김밥만두 _1_001.png, "a small restaurant with a sign that says "korean food""
572623_1_jj_5_복음이네김밥만두 _1_002.png, "a restaurant with a sign that says "tasty noodles""
572623_1_jj_5_복음이네김밥만두 _1_003.png, "a small kitchen with a counter and a table"
572623_1_jj_5_복음이네김밥만두 _1_004.png, "a sign advertising the price of a meal in korean"
572623_1_jj_5_복음이네김밥만두 _1_005.png, "four containers with different types of food in them"
572624_1_jj_5_영은맛집 _1_001.png, "the entrance to a yellow building with a sign that says "여자""
572624_1_jj_5_영은맛집 _1_002.png, "a yellow building with a sign that says "korean restaurant""
572624_1_jj_5_영은맛집 _1_003.png, "a restaurant with wooden tables and chairs"
572624_1_jj_5_영은맛집 _1_004.png, "a sign in korean on the wall of a restaurant"
572624_1_jj_5_영은맛집 _1_005.png, "two bowls of soup with meat and vegetables"
572625_1_jj_5_부에난소라 _1_001.png, "a sign that says korean restaurant in front of a building"
572625_1_jj_5_부에난소라 _1_002.png, "the building where the hostel is located"
572625_1_jj_5_부에난소라 _1_003.png, "a man standing in front of a restaurant with a table and chairs"
572625_1_jj_5_부에난소라 _1_004.png, "a restaurant with a large menu and a sign on the wall"
572625_1_jj_5_부에난소라 _1_005.png, "a plate with mushrooms and spinach on it"
572626_1_jj_5_서귀포맛집코다리 _1_001.png, "a restaurant with a sign that says "chicken" on it"
572626_1_jj_5_서귀포맛집코다리 _1_002.png, "the building where the hostel is located"
572626_1_jj_5_서귀포맛집코다리 _1_003.png, "a restaurant with tables and chairs in front of a large screen"
572626_1_jj_5_서귀포맛집코다리 _1_004.png, "a restaurant with tables and chairs in front of a large menu board"
572626_1_jj_5_서귀포맛집코다리 _1_005.png, "a plate with some fish and noodles on it"
572628_1_jj_5_크라상점 제주서귀포점_1_001.png, "the building where the hotel is located"
572628_1_jj_5_크라상점 제주서귀포점_1_002.png, "the building where the hotel is located"
572628_1_jj_5_크라상점 제주서귀포점_1_003.png, "a bakery counter with a variety of pastries and bread"
572628_1_jj_5_크라상점 제주서귀포점_1_004.png, "a sign that says "100,000,000 won" in korean on it"
572628_1_jj_5_크라상점 제주서귀포점_1_005.png, "a tray of croissants on a table"
572629_1_jj_5_못난이꽈배기 서귀포법환점_1_001.png, "a small shop with a sign that says "the best coffee in town""
572629_1_jj_5_못난이꽈배기 서귀포법환점_1_002.png, "a small restaurant with a sign that says "pizza""
572629_1_jj_5_못난이꽈배기 서귀포법환점_1_003.png, "a display case with doughnuts and other food items"
572629_1_jj_5_못난이꽈배기 서귀포법환점_1_004.png, "a sign in korean with prices for food and drinks"
572629_1_jj_5_못난이꽈배기 서귀포법환점_1_005.png, "two paper bags filled with fried doughnuts"
572630_1_jj_5_신전떡볶이 신서귀포점_1_001.png, "a red sign is on the door of a building"
572630_1_jj_5_신전떡볶이 신서귀포점_1_002.png, "the building where the hotel is located"
572630_1_jj_5_신전떡볶이 신서귀포점_1_003.png, "a small kitchen with a refrigerator, microwave and table"
572630_1_jj_5_신전떡볶이 신서귀포점_1_004.png, "a menu is displayed in a restaurant"
572630_1_jj_5_신전떡볶이 신서귀포점_1_005.png, "a bowl of food with a cup of soup and a container of chips"
572631_1_jj_5_대구찜닭 _1_001.png, "a restaurant with a sign that says "60000" on it"
572631_1_jj_5_대구찜닭 _1_002.png, "a restaurant with a sign that says korean food"
572631_1_jj_5_대구찜닭 _1_003.png, "a restaurant with wooden booths and benches"
572631_1_jj_5_대구찜닭 _1_004.png, "a menu is held up in front of a restaurant"
572631_1_jj_5_대구찜닭 _1_005.png, "a bowl of food with meat and sauce on top"
572632_1_jj_5_법환포구식당 _1_001.png, "a restaurant with a sign that says fish"
572632_1_jj_5_법환포구식당 _1_002.png, "the building where the hotel is located"
572632_1_jj_5_법환포구식당 _1_003.png, "a restaurant with tables and chairs in the middle of the room"
572632_1_jj_5_법환포구식당 _1_004.png, "a menu with korean characters on it"
572632_1_jj_5_법환포구식당 _1_005.png, "a bowl of food sitting on a table with a plate of food"
572633_1_jj_5_머크라 _1_001.png, "a restaurant with a sign that says "pot roast""
572633_1_jj_5_머크라 _1_002.png, "the building where the guesthouse is located"
572633_1_jj_5_머크라 _1_003.png, "a restaurant with tables and chairs in the middle of the room"
572633_1_jj_5_머크라 _1_004.png, "a menu board with a clock and a sign that says "the best""
572633_1_jj_5_머크라 _1_005.png, "a plate of food with chicken and fries"
572634_1_jj_5_송사부수제쌀고로케 이마트서귀포점_1_001.png, "people are standing in line at a food court"
572634_1_jj_5_송사부수제쌀고로케 이마트서귀포점_1_002.png, "the building where the hotel is located"
572634_1_jj_5_송사부수제쌀고로케 이마트서귀포점_1_003.png, "a bakery with lots of food in it"
572634_1_jj_5_송사부수제쌀고로케 이마트서귀포점_1_004.png, "a buffet with food and drinks on display"
572634_1_jj_5_송사부수제쌀고로케 이마트서귀포점_1_005.png, "a tray of donuts and pastries on a table"
572635_1_jj_5_황궁식당 _1_001.png, "a building with a sign that says korean"
572635_1_jj_5_황궁식당 _1_002.png, "the building where the hotel is located"
572635_1_jj_5_황궁식당 _1_003.png, "a room with many tables and chairs in it"
572635_1_jj_5_황궁식당 _1_004.png, "a restaurant with a sign that says korean food"
572635_1_jj_5_황궁식당 _1_005.png, "a table with several plates of food on it"
572636_1_jj_5_신세기식당 _1_001.png, "the building where the guesthouse is located"
572636_1_jj_5_신세기식당 _1_002.png, "the building where the hostel is located"
572636_1_jj_5_신세기식당 _1_003.png, "a room with wooden floors and a wall covered in pictures"
572636_1_jj_5_신세기식당 _1_004.png, "a menu board with prices of food"
572636_1_jj_5_신세기식당 _1_005.png, "a grill with meat and vegetables on it"
572637_1_jj_5_냉면꽃필무렵 _1_001.png, "a restaurant with a sign that says "open""
572637_1_jj_5_냉면꽃필무렵 _1_002.png, "a restaurant with a menu on the wall"
572637_1_jj_5_냉면꽃필무렵 _1_003.png, "a large dining room with many tables and chairs"
572637_1_jj_5_냉면꽃필무렵 _1_004.png, "a sign that shows the prices of food in a restaurant"
572637_1_jj_5_냉면꽃필무렵 _1_005.png, "a bowl of soup with an egg on top"
572638_1_jj_5_막숙해담식당_1_001.png, "a restaurant with a sign that says "korean food""
572638_1_jj_5_막숙해담식당_1_002.png, "the building where the guesthouse is located"
572638_1_jj_5_막숙해담식당_1_003.png, "a restaurant or other place to eat at the korean restaurant"
572638_1_jj_5_막숙해담식당_1_004.png, "a restaurant with a bamboo wall and a sign on it"
572638_1_jj_5_막숙해담식당_1_005.png, "a table with bowls of food and bowls of rice"
572639_1_jj_5_정인이네국수냐국밥이냐_2_001.png, "a restaurant with a sign that says korean food"
572639_1_jj_5_정인이네국수냐국밥이냐_2_002.png, "a restaurant with a sign that says korean food"
572639_1_jj_5_정인이네국수냐국밥이냐_2_003.png, "a restaurant with a glass door and a sign on the wall"
572639_1_jj_5_정인이네국수냐국밥이냐_2_004.png, "a sign with korean words on it in a restaurant"
572639_1_jj_5_정인이네국수냐국밥이냐_2_005.png, "a bowl of rice, meat and vegetables on a table"
572640_1_jj_5_오색밥상 _2_001.png, "a restaurant with a sign that says korean on it"
572640_1_jj_5_오색밥상 _2_002.png, "a restaurant with a sign that says korean"
572640_1_jj_5_오색밥상 _2_003.png, "a restaurant with a mural on the wall and tables"
572640_1_jj_5_오색밥상 _2_004.png, "a sign on the wall with a menu and other information"
572640_1_jj_5_오색밥상 _2_005.png, "a table with several plates of food and bowls of rice"
572641_1_jj_5_겸성식당 _1_001.png, "the building where the hostel is located"
572641_1_jj_5_겸성식당 _1_002.png, "the building where the guesthouse is located"
572641_1_jj_5_겸성식당 _1_003.png, "a restaurant with a table and chairs in it"
572641_1_jj_5_겸성식당 _1_004.png, "a wall with several signs that are hung on a wall"
572641_1_jj_5_겸성식당 _1_005.png, "a bowl of soup with rice and other dishes on a table"
572642_1_jj_5_깜장돈돈돈 _1_001.png, "a building with a sign that says "chinese restaurant""
572642_1_jj_5_깜장돈돈돈 _1_002.png, "the building where the guesthouse is located"
572642_1_jj_5_깜장돈돈돈 _1_003.png, "the outdoor dining area at the restaurant"
572642_1_jj_5_깜장돈돈돈 _1_004.png, "a sign that says "500,000,000 won" hanging from the ceiling"
572642_1_jj_5_깜장돈돈돈 _1_005.png, "a grill with meat and other food on it"
572643_1_jj_5_섬돼지 _2_001.png, "a restaurant with a sign that says korean"
572643_1_jj_5_섬돼지 _2_002.png, "a group of people standing outside a restaurant"
572643_1_jj_5_섬돼지 _2_003.png, "a restaurant with a large window and a lot of stools"
572643_1_jj_5_섬돼지 _2_004.png, "a sign on the wall of a restaurant with korean characters"
572643_1_jj_5_섬돼지 _2_005.png, "a grill with meat on it being cooked"
572644_1_jj_5_늘품흑돼지 _1_001.png, "the building where the hotel is located"
